stage,SorL,stack_group,total_tpm,stage_num,stack_group_order
Sporoz,ancestral (n = 1),PBANKA_0100500,0,1,1
Liv.pre4h,ancestral (n = 1),PBANKA_0100500,0,2,2
Liv.24h,ancestral (n = 1),PBANKA_0100500,1.0944129900058024,5,3
Liv.36h,ancestral (n = 1),PBANKA_0100500,1.1473060243213347,6,4
Liv.12h,ancestral (n = 1),PBANKA_0100500,1.4067733889761864,3,5
Liv.18h,ancestral (n = 1),PBANKA_0100500,2.24205320131342,4,6
Ook,ancestral (n = 1),PBANKA_0100500,16.1671963337169,18,7
Liv.post48h,ancestral (n = 1),PBANKA_0100500,40.47604612634026,7,8
Gam.Female,ancestral (n = 1),PBANKA_0100500,54.20565102193305,14,9
Gam,ancestral (n = 1),PBANKA_0100500,84.81973198375931,13,10
Gam.Male,ancestral (n = 1),PBANKA_0100500,149.31558908293061,15,11
Asex.Troph,ancestral (n = 1),PBANKA_0100500,164.12518383077878,11,12
Asex.Mixed,ancestral (n = 1),PBANKA_0100500,170.43090200612863,9,13
Asex.Schiz,ancestral (n = 1),PBANKA_0100500,198.96852064738502,12,14
Asex.Ring,ancestral (n = 1),PBANKA_0100500,203.6852689293998,10,15
BldMl.24h,ancestral (n = 1),PBANKA_0100500,210.74917316823323,17,16
BldMl.Pre3h,ancestral (n = 1),PBANKA_0100500,329.188263143596,16,17
Liv.Meroz,ancestral (n = 1),PBANKA_0100500,978.0857927765705,8,18
Sporoz,L (n = 27),PBANKA_0000101,0,1,19
Sporoz,L (n = 27),PBANKA_0216000,0,1,20
Sporoz,L (n = 27),PBANKA_0300100,0,1,21
Sporoz,L (n = 27),PBANKA_0317181,0,1,22
Sporoz,L (n = 27),PBANKA_0400100,0,1,23
Sporoz,L (n = 27),PBANKA_0400500,0,1,24
Sporoz,L (n = 27),PBANKA_0500781,0,1,25
Sporoz,L (n = 27),PBANKA_0600041,0,1,26
Sporoz,L (n = 27),PBANKA_0623700,0,1,27
Sporoz,L (n = 27),PBANKA_0722921,0,1,28
Sporoz,L (n = 27),PBANKA_0836981,0,1,29
Sporoz,L (n = 27),PBANKA_1000081,0,1,30
Sporoz,L (n = 27),PBANKA_1040561,0,1,31
Sporoz,L (n = 27),PBANKA_1040581,0,1,32
Sporoz,L (n = 27),PBANKA_1146261,0,1,33
Sporoz,L (n = 27),PBANKA_1200061,0,1,34
Sporoz,L (n = 27),PBANKA_1246921,0,1,35
Sporoz,L (n = 27),PBANKA_1300061,0,1,36
Sporoz,L (n = 27),PBANKA_1400051,0,1,37
Sporoz,L (n = 27),PBANKA_1400061,0,1,38
Sporoz,L (n = 27),PBANKA_1400200,0,1,39
Sporoz,L (n = 27),PBANKA_1465821,0,1,40
Sporoz,L (n = 27),PBANKA_1466201,0,1,41
Liv.pre4h,L (n = 27),PBANKA_0000101,0,2,42
Liv.pre4h,L (n = 27),PBANKA_0300100,0,2,43
Liv.pre4h,L (n = 27),PBANKA_0317181,0,2,44
Liv.pre4h,L (n = 27),PBANKA_0400100,0,2,45
Liv.pre4h,L (n = 27),PBANKA_0400500,0,2,46
Liv.pre4h,L (n = 27),PBANKA_0500781,0,2,47
Liv.pre4h,L (n = 27),PBANKA_0600041,0,2,48
Liv.pre4h,L (n = 27),PBANKA_0623700,0,2,49
Liv.pre4h,L (n = 27),PBANKA_0722921,0,2,50
Liv.pre4h,L (n = 27),PBANKA_0836981,0,2,51
Liv.pre4h,L (n = 27),PBANKA_0943900,0,2,52
Liv.pre4h,L (n = 27),PBANKA_1000081,0,2,53
Liv.pre4h,L (n = 27),PBANKA_1040561,0,2,54
Liv.pre4h,L (n = 27),PBANKA_1040581,0,2,55
Liv.pre4h,L (n = 27),PBANKA_1146261,0,2,56
Liv.pre4h,L (n = 27),PBANKA_1200061,0,2,57
Liv.pre4h,L (n = 27),PBANKA_1246921,0,2,58
Liv.pre4h,L (n = 27),PBANKA_1300061,0,2,59
Liv.pre4h,L (n = 27),PBANKA_1400051,0,2,60
Liv.pre4h,L (n = 27),PBANKA_1400061,0,2,61
Liv.pre4h,L (n = 27),PBANKA_1400200,0,2,62
Liv.pre4h,L (n = 27),PBANKA_1465821,0,2,63
Liv.pre4h,L (n = 27),PBANKA_1466201,0,2,64
Liv.12h,L (n = 27),PBANKA_0000101,0,3,65
Liv.12h,L (n = 27),PBANKA_0317181,0,3,66
Liv.12h,L (n = 27),PBANKA_0400100,0,3,67
Liv.12h,L (n = 27),PBANKA_0400500,0,3,68
Liv.12h,L (n = 27),PBANKA_0500781,0,3,69
Liv.12h,L (n = 27),PBANKA_0600041,0,3,70
Liv.12h,L (n = 27),PBANKA_0623700,0,3,71
Liv.12h,L (n = 27),PBANKA_0722921,0,3,72
Liv.12h,L (n = 27),PBANKA_0836981,0,3,73
Liv.12h,L (n = 27),PBANKA_1000081,0,3,74
Liv.12h,L (n = 27),PBANKA_1040561,0,3,75
Liv.12h,L (n = 27),PBANKA_1040581,0,3,76
Liv.12h,L (n = 27),PBANKA_1146261,0,3,77
Liv.12h,L (n = 27),PBANKA_1146761,0,3,78
Liv.12h,L (n = 27),PBANKA_1200061,0,3,79
Liv.12h,L (n = 27),PBANKA_1246921,0,3,80
Liv.12h,L (n = 27),PBANKA_1300061,0,3,81
Liv.12h,L (n = 27),PBANKA_1400051,0,3,82
Liv.12h,L (n = 27),PBANKA_1400061,0,3,83
Liv.12h,L (n = 27),PBANKA_1400200,0,3,84
Liv.12h,L (n = 27),PBANKA_1465821,0,3,85
Liv.12h,L (n = 27),PBANKA_1466201,0,3,86
Liv.18h,L (n = 27),PBANKA_0000101,0,4,87
Liv.18h,L (n = 27),PBANKA_0317181,0,4,88
Liv.18h,L (n = 27),PBANKA_0400100,0,4,89
Liv.18h,L (n = 27),PBANKA_0400500,0,4,90
Liv.18h,L (n = 27),PBANKA_0500781,0,4,91
Liv.18h,L (n = 27),PBANKA_0623700,0,4,92
Liv.18h,L (n = 27),PBANKA_0836981,0,4,93
Liv.18h,L (n = 27),PBANKA_1000081,0,4,94
Liv.18h,L (n = 27),PBANKA_1040561,0,4,95
Liv.18h,L (n = 27),PBANKA_1040581,0,4,96
Liv.18h,L (n = 27),PBANKA_1146761,0,4,97
Liv.18h,L (n = 27),PBANKA_1200061,0,4,98
Liv.18h,L (n = 27),PBANKA_1246921,0,4,99
Liv.18h,L (n = 27),PBANKA_1300061,0,4,100
Liv.18h,L (n = 27),PBANKA_1400051,0,4,101
Liv.18h,L (n = 27),PBANKA_1400061,0,4,102
Liv.18h,L (n = 27),PBANKA_1465821,0,4,103
Liv.18h,L (n = 27),PBANKA_1466201,0,4,104
Liv.24h,L (n = 27),PBANKA_0000101,0,5,105
Liv.24h,L (n = 27),PBANKA_0216000,0,5,106
Liv.24h,L (n = 27),PBANKA_0300100,0,5,107
Liv.24h,L (n = 27),PBANKA_0317181,0,5,108
Liv.24h,L (n = 27),PBANKA_0400100,0,5,109
Liv.24h,L (n = 27),PBANKA_0400500,0,5,110
Liv.24h,L (n = 27),PBANKA_0500781,0,5,111
Liv.24h,L (n = 27),PBANKA_0600041,0,5,112
Liv.24h,L (n = 27),PBANKA_0623700,0,5,113
Liv.24h,L (n = 27),PBANKA_0722921,0,5,114
Liv.24h,L (n = 27),PBANKA_0836981,0,5,115
Liv.24h,L (n = 27),PBANKA_0943900,0,5,116
Liv.24h,L (n = 27),PBANKA_1000081,0,5,117
Liv.24h,L (n = 27),PBANKA_1040561,0,5,118
Liv.24h,L (n = 27),PBANKA_1040581,0,5,119
Liv.24h,L (n = 27),PBANKA_1146261,0,5,120
Liv.24h,L (n = 27),PBANKA_1146761,0,5,121
Liv.24h,L (n = 27),PBANKA_1200061,0,5,122
Liv.24h,L (n = 27),PBANKA_1246921,0,5,123
Liv.24h,L (n = 27),PBANKA_1300061,0,5,124
Liv.24h,L (n = 27),PBANKA_1400051,0,5,125
Liv.24h,L (n = 27),PBANKA_1400061,0,5,126
Liv.24h,L (n = 27),PBANKA_1400200,0,5,127
Liv.24h,L (n = 27),PBANKA_1465600,0,5,128
Liv.24h,L (n = 27),PBANKA_1465821,0,5,129
Liv.24h,L (n = 27),PBANKA_1466201,0,5,130
Liv.36h,L (n = 27),PBANKA_0000101,0,6,131
Liv.36h,L (n = 27),PBANKA_0500781,0,6,132
Liv.36h,L (n = 27),PBANKA_0623700,0,6,133
Liv.36h,L (n = 27),PBANKA_0836981,0,6,134
Liv.36h,L (n = 27),PBANKA_1000081,0,6,135
Liv.36h,L (n = 27),PBANKA_1040561,0,6,136
Liv.36h,L (n = 27),PBANKA_1040581,0,6,137
Liv.36h,L (n = 27),PBANKA_1200061,0,6,138
Liv.36h,L (n = 27),PBANKA_1246921,0,6,139
Liv.36h,L (n = 27),PBANKA_1300061,0,6,140
Liv.36h,L (n = 27),PBANKA_1400051,0,6,141
Liv.36h,L (n = 27),PBANKA_1400061,0,6,142
Liv.36h,L (n = 27),PBANKA_1465821,0,6,143
Liv.36h,L (n = 27),PBANKA_1466201,0,6,144
Liv.post48h,L (n = 27),PBANKA_0000101,0,7,145
Liv.post48h,L (n = 27),PBANKA_0317181,0,7,146
Liv.post48h,L (n = 27),PBANKA_0500781,0,7,147
Liv.post48h,L (n = 27),PBANKA_0600041,0,7,148
Liv.post48h,L (n = 27),PBANKA_0623700,0,7,149
Liv.post48h,L (n = 27),PBANKA_0836981,0,7,150
Liv.post48h,L (n = 27),PBANKA_1000081,0,7,151
Liv.post48h,L (n = 27),PBANKA_1040561,0,7,152
Liv.post48h,L (n = 27),PBANKA_1040581,0,7,153
Liv.post48h,L (n = 27),PBANKA_1146761,0,7,154
Liv.post48h,L (n = 27),PBANKA_1200061,0,7,155
Liv.post48h,L (n = 27),PBANKA_1246921,0,7,156
Liv.post48h,L (n = 27),PBANKA_1300061,0,7,157
Liv.post48h,L (n = 27),PBANKA_1400051,0,7,158
Liv.post48h,L (n = 27),PBANKA_1400061,0,7,159
Liv.post48h,L (n = 27),PBANKA_1400200,0,7,160
Liv.post48h,L (n = 27),PBANKA_1465821,0,7,161
Liv.post48h,L (n = 27),PBANKA_1466201,0,7,162
Liv.Meroz,L (n = 27),PBANKA_0000101,0,8,163
Liv.Meroz,L (n = 27),PBANKA_0317181,0,8,164
Liv.Meroz,L (n = 27),PBANKA_0500781,0,8,165
Liv.Meroz,L (n = 27),PBANKA_0623700,0,8,166
Liv.Meroz,L (n = 27),PBANKA_1000081,0,8,167
Liv.Meroz,L (n = 27),PBANKA_1146761,0,8,168
Liv.Meroz,L (n = 27),PBANKA_1200061,0,8,169
Liv.Meroz,L (n = 27),PBANKA_1246921,0,8,170
Liv.Meroz,L (n = 27),PBANKA_1300061,0,8,171
Liv.Meroz,L (n = 27),PBANKA_1465821,0,8,172
Liv.Meroz,L (n = 27),PBANKA_1466201,0,8,173
Asex.Mixed,L (n = 27),PBANKA_0000101,0,9,174
Asex.Mixed,L (n = 27),PBANKA_0500781,0,9,175
Asex.Mixed,L (n = 27),PBANKA_0623700,0,9,176
Asex.Mixed,L (n = 27),PBANKA_0836981,0,9,177
Asex.Mixed,L (n = 27),PBANKA_1000081,0,9,178
Asex.Mixed,L (n = 27),PBANKA_1246921,0,9,179
Asex.Mixed,L (n = 27),PBANKA_1300061,0,9,180
Asex.Mixed,L (n = 27),PBANKA_1465821,0,9,181
Asex.Mixed,L (n = 27),PBANKA_1466201,0,9,182
Asex.Ring,L (n = 27),PBANKA_0000101,0,10,183
Asex.Ring,L (n = 27),PBANKA_0500781,0,10,184
Asex.Ring,L (n = 27),PBANKA_0623700,0,10,185
Asex.Ring,L (n = 27),PBANKA_1000081,0,10,186
Asex.Ring,L (n = 27),PBANKA_1146261,0,10,187
Asex.Ring,L (n = 27),PBANKA_1200061,0,10,188
Asex.Ring,L (n = 27),PBANKA_1246921,0,10,189
Asex.Ring,L (n = 27),PBANKA_1300061,0,10,190
Asex.Ring,L (n = 27),PBANKA_1465821,0,10,191
Asex.Ring,L (n = 27),PBANKA_1466201,0,10,192
Asex.Troph,L (n = 27),PBANKA_0000101,0,11,193
Asex.Troph,L (n = 27),PBANKA_0500781,0,11,194
Asex.Troph,L (n = 27),PBANKA_0836981,0,11,195
Asex.Troph,L (n = 27),PBANKA_1000081,0,11,196
Asex.Troph,L (n = 27),PBANKA_1146761,0,11,197
Asex.Troph,L (n = 27),PBANKA_1200061,0,11,198
Asex.Troph,L (n = 27),PBANKA_1246921,0,11,199
Asex.Troph,L (n = 27),PBANKA_1300061,0,11,200
Asex.Troph,L (n = 27),PBANKA_1465821,0,11,201
Asex.Troph,L (n = 27),PBANKA_1466201,0,11,202
Asex.Schiz,L (n = 27),PBANKA_0000101,0,12,203
Asex.Schiz,L (n = 27),PBANKA_0836981,0,12,204
Asex.Schiz,L (n = 27),PBANKA_1000081,0,12,205
Asex.Schiz,L (n = 27),PBANKA_1246921,0,12,206
Asex.Schiz,L (n = 27),PBANKA_1300061,0,12,207
Asex.Schiz,L (n = 27),PBANKA_1465821,0,12,208
Asex.Schiz,L (n = 27),PBANKA_1466201,0,12,209
Gam,L (n = 27),PBANKA_0000101,0,13,210
Gam,L (n = 27),PBANKA_0400100,0,13,211
Gam,L (n = 27),PBANKA_0500781,0,13,212
Gam,L (n = 27),PBANKA_0623700,0,13,213
Gam,L (n = 27),PBANKA_0836981,0,13,214
Gam,L (n = 27),PBANKA_1000081,0,13,215
Gam,L (n = 27),PBANKA_1040581,0,13,216
Gam,L (n = 27),PBANKA_1200061,0,13,217
Gam,L (n = 27),PBANKA_1246921,0,13,218
Gam,L (n = 27),PBANKA_1300061,0,13,219
Gam,L (n = 27),PBANKA_1400051,0,13,220
Gam,L (n = 27),PBANKA_1465821,0,13,221
Gam,L (n = 27),PBANKA_1466201,0,13,222
Gam.Female,L (n = 27),PBANKA_0000101,0,14,223
Gam.Female,L (n = 27),PBANKA_0317181,0,14,224
Gam.Female,L (n = 27),PBANKA_0400100,0,14,225
Gam.Female,L (n = 27),PBANKA_0500781,0,14,226
Gam.Female,L (n = 27),PBANKA_0600031,0,14,227
Gam.Female,L (n = 27),PBANKA_0600041,0,14,228
Gam.Female,L (n = 27),PBANKA_0623700,0,14,229
Gam.Female,L (n = 27),PBANKA_0836981,0,14,230
Gam.Female,L (n = 27),PBANKA_1000081,0,14,231
Gam.Female,L (n = 27),PBANKA_1040561,0,14,232
Gam.Female,L (n = 27),PBANKA_1040581,0,14,233
Gam.Female,L (n = 27),PBANKA_1200061,0,14,234
Gam.Female,L (n = 27),PBANKA_1246921,0,14,235
Gam.Female,L (n = 27),PBANKA_1300061,0,14,236
Gam.Female,L (n = 27),PBANKA_1400051,0,14,237
Gam.Female,L (n = 27),PBANKA_1400061,0,14,238
Gam.Female,L (n = 27),PBANKA_1465600,0,14,239
Gam.Female,L (n = 27),PBANKA_1465821,0,14,240
Gam.Female,L (n = 27),PBANKA_1466201,0,14,241
Gam.Male,L (n = 27),PBANKA_0000101,0,15,242
Gam.Male,L (n = 27),PBANKA_0500781,0,15,243
Gam.Male,L (n = 27),PBANKA_0623700,0,15,244
Gam.Male,L (n = 27),PBANKA_0836981,0,15,245
Gam.Male,L (n = 27),PBANKA_1000081,0,15,246
Gam.Male,L (n = 27),PBANKA_1246921,0,15,247
Gam.Male,L (n = 27),PBANKA_1300061,0,15,248
Gam.Male,L (n = 27),PBANKA_1465821,0,15,249
Gam.Male,L (n = 27),PBANKA_1466201,0,15,250
BldMl.Pre3h,L (n = 27),PBANKA_0623700,0,16,251
BldMl.Pre3h,L (n = 27),PBANKA_0836981,0,16,252
BldMl.Pre3h,L (n = 27),PBANKA_1000081,0,16,253
BldMl.Pre3h,L (n = 27),PBANKA_1246921,0,16,254
BldMl.Pre3h,L (n = 27),PBANKA_1300061,0,16,255
BldMl.Pre3h,L (n = 27),PBANKA_1465821,0,16,256
BldMl.Pre3h,L (n = 27),PBANKA_1466201,0,16,257
BldMl.24h,L (n = 27),PBANKA_0000101,0,17,258
BldMl.24h,L (n = 27),PBANKA_0623700,0,17,259
BldMl.24h,L (n = 27),PBANKA_1000081,0,17,260
BldMl.24h,L (n = 27),PBANKA_1200061,0,17,261
BldMl.24h,L (n = 27),PBANKA_1246921,0,17,262
BldMl.24h,L (n = 27),PBANKA_1300061,0,17,263
BldMl.24h,L (n = 27),PBANKA_1465821,0,17,264
BldMl.24h,L (n = 27),PBANKA_1466201,0,17,265
Ook,L (n = 27),PBANKA_0000101,0,18,266
Ook,L (n = 27),PBANKA_0400100,0,18,267
Ook,L (n = 27),PBANKA_0500781,0,18,268
Ook,L (n = 27),PBANKA_0600041,0,18,269
Ook,L (n = 27),PBANKA_0623700,0,18,270
Ook,L (n = 27),PBANKA_0836981,0,18,271
Ook,L (n = 27),PBANKA_1000081,0,18,272
Ook,L (n = 27),PBANKA_1040561,0,18,273
Ook,L (n = 27),PBANKA_1040581,0,18,274
Ook,L (n = 27),PBANKA_1200061,0,18,275
Ook,L (n = 27),PBANKA_1246921,0,18,276
Ook,L (n = 27),PBANKA_1300061,0,18,277
Ook,L (n = 27),PBANKA_1400051,0,18,278
Ook,L (n = 27),PBANKA_1400061,0,18,279
Ook,L (n = 27),PBANKA_1465600,0,18,280
Ook,L (n = 27),PBANKA_1465821,0,18,281
Ook,L (n = 27),PBANKA_1466201,0,18,282
Gam.Male,L (n = 27),PBANKA_1200061,1.0133185982179445,15,283
Sporoz,L (n = 27),PBANKA_1146761,1.0154054824838272,1,284
Gam,L (n = 27),PBANKA_1040561,1.0267158651936763,13,285
Liv.post48h,L (n = 27),PBANKA_0400100,1.0430826240254245,7,286
BldMl.24h,L (n = 27),PBANKA_0836981,1.0746404035494352,17,287
Sporoz,L (n = 27),PBANKA_1465600,1.0819358743441325,1,288
Asex.Ring,L (n = 27),PBANKA_1146761,1.0936811188097357,10,289
BldMl.24h,L (n = 27),PBANKA_0600031,1.1061244027891441,17,290
Asex.Schiz,L (n = 27),PBANKA_1200061,1.146749988200637,12,291
Gam.Female,L (n = 27),PBANKA_0943900,1.1516447920388508,14,292
Liv.18h,L (n = 27),PBANKA_0216000,1.1669349361631423,4,293
Liv.18h,L (n = 27),PBANKA_0300100,1.1692406563943123,4,294
Gam.Male,L (n = 27),PBANKA_1040561,1.1908337920067453,15,295
Ook,L (n = 27),PBANKA_1146261,1.2015371210130081,18,296
Liv.12h,L (n = 27),PBANKA_0300100,1.2143225001695117,3,297
BldMl.24h,L (n = 27),PBANKA_0500781,1.2241790728874227,17,298
Gam,L (n = 27),PBANKA_1400061,1.2660630250070086,13,299
Liv.36h,L (n = 27),PBANKA_0400500,1.271833906196667,6,300
Gam.Female,L (n = 27),PBANKA_1400200,1.3014518794960133,14,301
Liv.36h,L (n = 27),PBANKA_0722921,1.313074820152023,6,302
Gam.Female,L (n = 27),PBANKA_1146761,1.3603083316475495,14,303
Liv.12h,L (n = 27),PBANKA_0943900,1.3766922664867507,3,304
Sporoz,L (n = 27),PBANKA_0600031,1.3769740225083378,1,305
BldMl.Pre3h,L (n = 27),PBANKA_0600031,1.3937907235914373,16,306
Liv.Meroz,L (n = 27),PBANKA_1040561,1.4008265595561735,8,307
Liv.18h,L (n = 27),PBANKA_0600041,1.424776209384111,4,308
BldMl.Pre3h,L (n = 27),PBANKA_0500781,1.4332599586454025,16,309
Liv.36h,L (n = 27),PBANKA_0300100,1.4548877090347587,6,310
BldMl.Pre3h,L (n = 27),PBANKA_1200061,1.4955167990013554,16,311
BldMl.Pre3h,L (n = 27),PBANKA_0000101,1.503447800936999,16,312
Asex.Troph,L (n = 27),PBANKA_0623700,1.506061062454202,11,313
Liv.24h,L (n = 27),PBANKA_0600031,1.5222074706003426,5,314
Gam.Male,L (n = 27),PBANKA_1400061,1.5253909365398823,15,315
Asex.Troph,L (n = 27),PBANKA_0600031,1.5480355514540662,11,316
Gam,L (n = 27),PBANKA_0600041,1.5831920453690582,13,317
Liv.18h,L (n = 27),PBANKA_1400200,1.613557910485088,4,318
Asex.Troph,L (n = 27),PBANKA_0400500,1.6155560863309357,11,319
Liv.12h,L (n = 27),PBANKA_1465600,1.620836195059651,3,320
Liv.36h,L (n = 27),PBANKA_0943900,1.6331394703881923,6,321
Asex.Schiz,L (n = 27),PBANKA_0500781,1.6406584199397982,12,322
BldMl.24h,L (n = 27),PBANKA_1465600,1.673873435969283,17,323
Sporoz,L (n = 27),PBANKA_0943900,1.6753350804897698,1,324
Gam.Male,L (n = 27),PBANKA_1040581,1.6764841315621701,15,325
Liv.pre4h,L (n = 27),PBANKA_0216000,1.6880603259235927,2,326
Asex.Schiz,L (n = 27),PBANKA_1146261,1.69846972172467,12,327
Asex.Ring,L (n = 27),PBANKA_0400500,1.70266224322135,10,328
Asex.Ring,L (n = 27),PBANKA_0317181,1.7041947850893269,10,329
Liv.18h,L (n = 27),PBANKA_1146261,1.7144155227158753,4,330
Liv.36h,L (n = 27),PBANKA_1146261,1.7840441770430924,6,331
Ook,L (n = 27),PBANKA_0317181,1.8122684770401156,18,332
Asex.Schiz,L (n = 27),PBANKA_1040561,1.8898167544552529,12,333
Asex.Mixed,L (n = 27),PBANKA_1200061,1.9053611915216007,9,334
Liv.36h,L (n = 27),PBANKA_0400100,1.9186676381211014,6,335
BldMl.24h,L (n = 27),PBANKA_1040561,1.925653463845103,17,336
Gam,L (n = 27),PBANKA_1400200,1.9318524142315698,13,337
Gam.Male,L (n = 27),PBANKA_1146761,2.082173505866553,15,338
Liv.pre4h,L (n = 27),PBANKA_0600031,2.097536141176808,2,339
BldMl.24h,L (n = 27),PBANKA_1400061,2.1037769669946558,17,340
Liv.36h,L (n = 27),PBANKA_0317181,2.1044124517105884,6,341
Asex.Troph,L (n = 27),PBANKA_0300100,2.129461857253711,11,342
BldMl.Pre3h,L (n = 27),PBANKA_1465600,2.1379695007266033,16,343
Liv.Meroz,L (n = 27),PBANKA_0216000,2.1695598009215473,8,344
Liv.Meroz,L (n = 27),PBANKA_1400200,2.1872093057412547,8,345
Liv.pre4h,L (n = 27),PBANKA_1146761,2.196727604399585,2,346
Liv.12h,L (n = 27),PBANKA_0216000,2.1969595194267724,3,347
Asex.Troph,L (n = 27),PBANKA_1146261,2.209516588917951,11,348
Ook,L (n = 27),PBANKA_1400200,2.2210430103207552,18,349
Gam.Male,L (n = 27),PBANKA_1400051,2.2719938444252623,15,350
Liv.36h,L (n = 27),PBANKA_1400200,2.3124887784998838,6,351
Asex.Schiz,L (n = 27),PBANKA_0600041,2.348307643487147,12,352
Gam.Female,L (n = 27),PBANKA_1146261,2.4010935752997096,14,353
Gam.Male,L (n = 27),PBANKA_0600041,2.4186019957232485,15,354
Asex.Mixed,L (n = 27),PBANKA_1040561,2.448386490672023,9,355
Liv.18h,L (n = 27),PBANKA_0722921,2.4535924978717896,4,356
Asex.Ring,L (n = 27),PBANKA_0300100,2.506643016291401,10,357
Liv.Meroz,L (n = 27),PBANKA_1400061,2.54306174624401,8,358
Liv.36h,L (n = 27),PBANKA_1146761,2.5514906644314923,6,359
Asex.Schiz,L (n = 27),PBANKA_1465600,2.5565988870088923,12,360
Gam.Male,L (n = 27),PBANKA_0400100,2.570214068698009,15,361
Asex.Ring,L (n = 27),PBANKA_0836981,2.6051016316397724,10,362
Asex.Schiz,L (n = 27),PBANKA_0623700,2.675673228995487,12,363
Liv.Meroz,L (n = 27),PBANKA_0722921,2.6868753892446735,8,364
Liv.12h,L (n = 27),PBANKA_0600031,2.730088639229934,3,365
Ook,L (n = 27),PBANKA_1146761,2.770390754070117,18,366
Asex.Mixed,L (n = 27),PBANKA_1465600,2.77295308565187,9,367
Liv.post48h,L (n = 27),PBANKA_0600031,2.7852033535032383,7,368
Ook,L (n = 27),PBANKA_0600031,2.9390360164186937,18,369
Liv.Meroz,L (n = 27),PBANKA_0943900,2.9720592469961797,8,370
Asex.Schiz,L (n = 27),PBANKA_0317181,2.9908861780884908,12,371
Ook,L (n = 27),PBANKA_0722921,3.016936930169989,18,372
Asex.Mixed,L (n = 27),PBANKA_0317181,3.051872272876437,9,373
BldMl.24h,L (n = 27),PBANKA_0317181,3.0743179271215797,17,374
Asex.Schiz,L (n = 27),PBANKA_1400061,3.0969062250693122,12,375
Liv.Meroz,L (n = 27),PBANKA_1146261,3.1432225997346155,8,376
Asex.Troph,L (n = 27),PBANKA_0943900,3.1829094775577085,11,377
Gam.Male,L (n = 27),PBANKA_0600031,3.2063401190166174,15,378
Liv.post48h,L (n = 27),PBANKA_1465600,3.2514435926825933,7,379
Gam.Male,L (n = 27),PBANKA_0300100,3.400699281466231,15,380
Liv.pre4h,L (n = 27),PBANKA_1465600,3.404466074185141,2,381
Ook,L (n = 27),PBANKA_0300100,3.4097095214751016,18,382
Liv.36h,L (n = 27),PBANKA_0600041,3.4280999175267506,6,383
Asex.Troph,L (n = 27),PBANKA_0317181,3.482039218781508,11,384
Asex.Troph,L (n = 27),PBANKA_1400061,3.513376394420249,11,385
Asex.Troph,L (n = 27),PBANKA_1040581,3.585581089498845,11,386
Asex.Schiz,L (n = 27),PBANKA_1040581,3.724661873754668,12,387
Ook,L (n = 27),PBANKA_0943900,3.750138572203607,18,388
Liv.18h,L (n = 27),PBANKA_0600031,3.8746236082226932,4,389
Asex.Ring,L (n = 27),PBANKA_0600031,3.8843575227259963,10,390
Liv.36h,L (n = 27),PBANKA_0216000,3.9468732429504843,6,391
Asex.Troph,L (n = 27),PBANKA_1040561,4.04371747670735,11,392
Asex.Troph,L (n = 27),PBANKA_0600041,4.134061445847218,11,393
Gam,L (n = 27),PBANKA_0600031,4.2318618328891855,13,394
Gam.Female,L (n = 27),PBANKA_0722921,4.308983841832015,14,395
BldMl.24h,L (n = 27),PBANKA_0600041,4.315281353453823,17,396
Gam.Male,L (n = 27),PBANKA_0216000,4.326843344548616,15,397
Liv.18h,L (n = 27),PBANKA_1465600,4.53043998187804,4,398
Asex.Mixed,L (n = 27),PBANKA_0600041,4.531125545938147,9,399
Asex.Schiz,L (n = 27),PBANKA_1400051,4.67535228744786,12,400
Asex.Schiz,L (n = 27),PBANKA_0400100,4.675554256788138,12,401
BldMl.Pre3h,L (n = 27),PBANKA_0317181,4.9836835199588,16,402
Asex.Troph,L (n = 27),PBANKA_0216000,5.072603559142133,11,403
Asex.Troph,L (n = 27),PBANKA_1465600,5.083405969691247,11,404
Asex.Schiz,L (n = 27),PBANKA_0600031,5.252423955304417,12,405
Gam.Male,L (n = 27),PBANKA_0722921,5.400695673504307,15,406
Ook,L (n = 27),PBANKA_0400500,5.4027373100734,18,407
Asex.Schiz,L (n = 27),PBANKA_0400500,5.600525571770091,12,408
Liv.Meroz,L (n = 27),PBANKA_0300100,5.726273389389794,8,409
Gam.Male,L (n = 27),PBANKA_1465600,5.856255766468006,15,410
Gam.Male,L (n = 27),PBANKA_1400200,5.927480944177435,15,411
Gam,L (n = 27),PBANKA_1146261,6.167156077518629,13,412
Asex.Mixed,L (n = 27),PBANKA_1040581,6.229062673648377,9,413
Liv.36h,L (n = 27),PBANKA_1465600,6.2869648029837615,6,414
BldMl.24h,L (n = 27),PBANKA_1400051,6.439020272891093,17,415
Asex.Mixed,L (n = 27),PBANKA_1400061,6.518769482153053,9,416
Gam.Female,L (n = 27),PBANKA_0216000,6.69410641808921,14,417
Gam.Female,L (n = 27),PBANKA_0300100,6.713025150181023,14,418
BldMl.Pre3h,L (n = 27),PBANKA_0600041,6.926111923418205,16,419
BldMl.24h,L (n = 27),PBANKA_1040581,7.31057106626119,17,420
Liv.36h,L (n = 27),PBANKA_0600031,7.381513646094507,6,421
Gam.Female,L (n = 27),PBANKA_0400500,7.458595988127238,14,422
BldMl.Pre3h,L (n = 27),PBANKA_1040561,7.5988701641763265,16,423
Asex.Ring,L (n = 27),PBANKA_0943900,7.6130542849353535,10,424
